job_id,sentence_id,original_sentence,matched_task_id,matched_task_zh,matched_task_en,score,rank
2364201417012,1,根据公司下达的销售目标，制定所辖区域或产品方向的市场营销策略和营销计划（年、季、月），分解销售目标，对所辖区域年度销售指标的完成负责,18040,帮助制定或实施业务部门的战略和运营计划。,Contribute to the development or implementation of business unit strategic and operating plans.,0.7542,9
2364201417012,1,根据公司下达的销售目标，制定所辖区域或产品方向的市场营销策略和营销计划（年、季、月），分解销售目标，对所辖区域年度销售指标的完成负责,21221,与营销团队成员、图形艺术家和其他工作人员协调，制定和实施营销计划。,"Coordinate with marketing team members, graphic artists, and other workers to develop and implement marketing programs.",0.747,10
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,17660,制定销售区域的营销或战略计划。,Develop marketing or strategic plans for sales territories.,0.8372,1
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,954,指导营销或销售人员的招聘、培训或绩效评估，并监督他们的日常活动。,"Direct the hiring, training, or performance evaluations of marketing or sales staff and oversee their daily activities.",0.8169,2
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,11,规划和指导人员配置、培训和绩效评估，以制定和控制销售和服务计划。,"Plan and direct staffing, training, and performance evaluations to develop and control sales and service programs.",0.8091,3
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,14,监督区域和当地销售经理及其员工。,Oversee regional and local sales managers and their staffs.,0.7993,4
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,18040,帮助制定或实施业务部门的战略和运营计划。,Contribute to the development or implementation of business unit strategic and operating plans.,0.7829,5
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,21221,与营销团队成员、图形艺术家和其他工作人员协调，制定和实施营销计划。,"Coordinate with marketing team members, graphic artists, and other workers to develop and implement marketing programs.",0.7824,6
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,3,指导和协调涉及制成品、服务、商品、房地产或其他销售标的销售的活动。,"Direct and coordinate activities involving sales of manufactured products, services, commodities, real estate, or other subjects of sale.",0.7717,7
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,22540,制定成品营销计划，与销售人员合作监督产品分销。,"Develop marketing plans for finished products, collaborating with sales associates to supervise product distribution.",0.7701,8
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,674,规划和协调广告活动和促销活动，并准备商品展示和广告文案。,Plan and coordinate advertising campaigns and sales promotions and prepare merchandise displays and advertising copy.,0.7682,9
2364201417012,2,组织和指导本区域销售人员做好营销策略和营销计划,8,向经销商和分销商提供有关政策和操作程序的建议，以确保业务的职能有效性。,Advise dealers and distributors on policies and operating procedures to ensure functional effectiveness of business.,0.7665,10
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,4327,履行办公室接待职责，例如安排预约或帮助客户。,"Perform office reception duties, such as scheduling appointments or helping customers.",0.7503,1
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,23575,与客户安排工作并启动工作订单、房屋申请和库存订单。,"Schedule work with customers and initiate work orders, house requisitions, and orders from stock.",0.7463,2
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,2376,参与案例审查，咨询照顾客户的团队，评估客户的需求并制定持续服务计划。,"Participate in case reviews, consulting with the team caring for the client, to evaluate the client's needs and plan for continuing services.",0.7431,3
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,12873,安排有关涉及客户的问题的会议。,Arrange meetings concerning issues involving their clients.,0.7412,4
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,18534,执行行政或业务管理任务，例如安排约会、接受客户付款、制定预算或维护业务记录。,"Perform administrative or business management tasks, such as scheduling appointments, accepting payments from clients, budgeting, or maintaining business records.",0.7386,5
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,22600,与处理行政细节、寻找工作和谈判合同的经理或代理人合作。,"Collaborate with a manager or agent who handles administrative details, finds work, and negotiates contracts.",0.7369,6
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,1124,与客户会面，安排和计划会议、宴会、招待会和其他活动的细节。,"Meet with clients to schedule and plan details of conventions, banquets, receptions and other functions.",0.7347,7
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,21311,与个人或企业客户建立并维持关系，或为这些客户可能遇到的问题提供帮助。,Establish and maintain relationships with individual or business customers or provide assistance with problems these customers may encounter.,0.7342,8
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,944,执行销售现场工作，例如问候或协助客户、整理货架或盘点库存。,"Perform sales floor work, such as greeting or assisting customers, stocking shelves, or taking inventory.",0.7333,9
2364201417012,3,直接参与所辖区域业务，尤其是重要客户的业务谈判及签单、新客户拓展等工作,23265,执行一般管理任务，例如接听电话、安排预约以及订购用品或设备。,"Perform general administrative tasks, such as answering telephones, scheduling appointments, and ordering supplies or equipment.",0.7332,10
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,2474,记录有关客户财务状况和催收工作状态的信息。,Record information about financial status of customers and status of collection efforts.,0.7481,1
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,14,监督区域和当地销售经理及其员工。,Oversee regional and local sales managers and their staffs.,0.7473,2
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,8794,总销售额，并向客户收款。,"Total sales, and collect money from customers.",0.7442,3
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,23308,致电客户收取拖欠帐户的付款。,Call customers to collect payment on delinquent accounts.,0.7414,4
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,2682,收取商品付款、记录交易并发送支票或汇票等物品以进行进一步处理。,"Collect payment for merchandise, record transactions, and send items, such as checks or money orders for further processing.",0.7412,5
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,660,指导和监督从事销售、盘点、核对现金收入或为客户提供服务的员工。,"Direct and supervise employees engaged in sales, inventory-taking, reconciling cash receipts, or in performing services for customers.",0.7387,6
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,17588,接收并处理客户付款。,Receive and process customer payments.,0.7367,7
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,20266,指导和监督从事销售、盘点、核对现金收入或执行特定服务的员工。,"Direct and supervise employees engaged in sales, inventory-taking, reconciling cash receipts, or performing specific services.",0.7339,8
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,5301,对拖欠纳税人规定付款期限并监督付款以确保按时付款。,Impose payment deadlines on delinquent taxpayers and monitor payments to ensure that deadlines are met.,0.7337,9
2364201417012,4,跟进销售回款，督促区域内销售人员做好应收账款的催收工作,23312,审查个人或商业客户文件，以识别和选择拖欠账户进行催收。,Review individual or commercial customer files to identify and select delinquent accounts for collection.,0.7327,10
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,16267,为营销、临床监测和医疗事务等职能领域提供支持和信息。,"Provide support and information to functional areas such as marketing, clinical monitoring, and medical affairs.",0.7774,1
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,23209,向其他交易者、经理或客户通报市场状况，包括数量、价格、竞争或动态。,"Inform other traders, managers, or customers of market conditions, including volume, price, competition, or dynamics.",0.761,2
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,3156,向老客户通报新产品或服务以及价格变化。,Inform regular customers of new products or services and price changes.,0.7556,3
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,23162,向客户提供有关事件或活动的信息。,Furnish customers with information on events or activities.,0.7477,4
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,23234,监控市场状况、创新以及竞争对手的服务、价格和销售。,"Monitor market conditions, innovations, and competitors' services, prices, and sales.",0.7475,5
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,13201,了解竞争对手的产品或消费者的兴趣或疑虑，以回答问题或提供更完整的信息。,Learn about competitors' products or consumers' interests or concerns to answer questions or provide more complete information.,0.7415,6
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,1418,向设计工程师提供有关客户问题或需求的反馈。,Provide feedback to design engineers on customer problems or needs.,0.7408,7
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,20188,监控金融市场趋势，确保客户计划能够及时响应。,Monitor financial market trends to ensure that client plans are responsive.,0.74,8
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,4589,获取并研究有关客户的产品、需求、问题、广告历史和业务实践的信息，以提供有效的销售演示和适当的产品帮助。,"Obtain and study information about clients' products, needs, problems, advertising history, and business practices to offer effective sales presentations and appropriate product assistance.",0.7398,9
2364201417012,5,负责提供区域内市场趋势、需求变化、竞争对手和客户反馈方面的准确信息,9692,随时了解行业新闻和趋势、产品、服务、竞争对手、有关传统、现有和新兴技术的相关信息，以及最新的产品线开发。,"Keep informed on industry news and trends, products, services, competitors, relevant information about legacy, existing, and emerging technologies, and the latest product-line developments.",0.7391,10
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,5436,预测并跟踪营销和销售趋势，分析收集的数据。,"Forecast and track marketing and sales trends, analyzing collected data.",0.7951,1
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,11,规划和指导人员配置、培训和绩效评估，以制定和控制销售和服务计划。,"Plan and direct staffing, training, and performance evaluations to develop and control sales and service programs.",0.7788,2
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,9668,为管理和预算部门准备销售和库存报告。,Prepare sales and inventory reports for management and budget departments.,0.7772,3
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,2686,计算并编制订单相关统计数据，并为管理层准备报告。,"Calculate and compile order-related statistics, and prepare reports for management.",0.7704,4
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,8124,履行行政职责，例如准备销售预算和报告、保存销售记录以及提交费用账户报告。,"Perform administrative duties, such as preparing sales budgets and reports, keeping sales records, and filing expense account reports.",0.7621,5
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,670,估计消费者需求并确定要销售的商品的类型和数量。,Estimate consumer demand and determine the types and amounts of goods to be sold.,0.7612,6
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,6,指导、协调和审查销售和服务会计和记录保存，以及接收和运输。,"Direct, coordinate, and review sales and service accounting and record-keeping, as well as receiving and shipping.",0.7575,7
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,18831,进行市场研究并分析行业趋势。,Conduct market research and analyze industry trends.,0.751,8
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,23696,分析和记录人员或运营数据并撰写相关活动报告。,Analyze and record personnel or operational data and write related activity reports.,0.7493,9
2364201417012,6,负责相关的市场调研与分析预测工作，提交销售分析和总结报告,23157,分析和记录人员或运营数据并撰写相关活动报告。,Analyze and record personnel or operational data and write related activity reports.,0.7493,10
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,11,规划和指导人员配置、培训和绩效评估，以制定和控制销售和服务计划。,"Plan and direct staffing, training, and performance evaluations to develop and control sales and service programs.",0.8348,1
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,954,指导营销或销售人员的招聘、培训或绩效评估，并监督他们的日常活动。,"Direct the hiring, training, or performance evaluations of marketing or sales staff and oversee their daily activities.",0.8112,2
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,17660,制定销售区域的营销或战略计划。,Develop marketing or strategic plans for sales territories.,0.8007,3
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,18586,管理销售团队，包括设定目标、提供激励和评估员工绩效。,"Manage sales team, including setting goals, providing incentives, and evaluating employee performance.",0.7982,4
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,665,雇用、培训和评估销售或营销机构的人员，并在适当的时候晋升或解雇员工。,"Hire, train, and evaluate personnel in sales or marketing establishments, promoting or firing workers when appropriate.",0.7885,5
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,3,指导和协调涉及制成品、服务、商品、房地产或其他销售标的销售的活动。,"Direct and coordinate activities involving sales of manufactured products, services, commodities, real estate, or other subjects of sale.",0.7796,6
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,22186,制定、指导和参与员工和学生的培训计划。,"Develop, direct, and participate in training programs for staff and students.",0.7681,7
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,968,指导部门的日常运营，分析工作流程，确定优先事项，制定标准并设定期限。,"Direct daily operations of department, analyzing workflow, establishing priorities, developing standards and setting deadlines.",0.7636,8
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,17606,制定员工服务或零售目标并指导员工实现目标。,Develop staff service or retail goals and guide staff in goal achievement.,0.7603,9
2364201417012,7,制定所辖区域或产品方向的销售团队建设和人员发展计划，依照销售管理办法和销售政策，制定并执行本区域销售人员的培训、工作考核、核算、奖惩方案,933,指导和协调与产品生产、定价、销售或分销有关的企业或部门的活动。,"Direct and coordinate activities of businesses or departments concerned with the production, pricing, sales, or distribution of products.",0.7591,10
2364201418013,1,负责项目前期现场技术考察工作,20997,现场检查施工工作，确保其符合设计计划。,Inspect construction work on site to ensure its adherence to the design plans.,0.7299,1
2364201418013,1,负责项目前期现场技术考察工作,1466,与主管协商确定项目细节，例如计划准备、验收测试和现场条件评估。,"Confer with supervisor to determine project details such as plan preparation, acceptance testing, and evaluation of field conditions.",0.7028,2
2364201418013,1,负责项目前期现场技术考察工作,17729,协调或安排太阳能安装项目的建筑检查。,Coordinate or schedule building inspections for solar installation projects.,0.7002,3
2364201418013,1,负责项目前期现场技术考察工作,22118,协助制定进行实地调查的方法和程序。,Provide assistance in the development of methods and procedures for conducting field surveys.,0.6995,4
2364201418013,1,负责项目前期现场技术考察工作,16072,检查现场以确定物理配置，例如设备位置和导管路径。,"Inspect sites to determine physical configuration, such as device locations and conduit pathways.",0.6925,5
2364201418013,1,负责项目前期现场技术考察工作,5850,监督实验室工作和现场工作。,Supervise laboratory work and field work.,0.6872,6
2364201418013,1,负责项目前期现场技术考察工作,16165,协调项目人员的招聘或选择。,Coordinate recruitment or selection of project personnel.,0.6852,7
2364201418013,1,负责项目前期现场技术考察工作,11680,通过观察确定场地的可行性，并与客户讨论场地位置和施工要求。,"Determine viability of sites through observation, and discuss site locations and construction requirements with customers.",0.6834,8
2364201418013,1,负责项目前期现场技术考察工作,20490,管理和指导项目现场的施工、运营或维护活动。,"Manage and direct the construction, operations, or maintenance activities at project site.",0.6805,9
2364201418013,1,负责项目前期现场技术考察工作,18520,审查并详述施工计划的施工图。,Review and detail shop drawings for construction plans.,0.6793,10
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,21162,管理发电设施的安全计划。,Manage safety programs at power generation facilities.,0.6852,1
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,15507,规划或管理水力发电厂升级。,Plan or manage hydroelectric plant upgrades.,0.67,2
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,21610,为风险管理系统的开发做出贡献。,Contribute to development of risk management systems.,0.6694,3
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,16156,安排和促进与信息技术项目相关的会议。,Schedule and facilitate meetings related to information technology projects.,0.6675,4
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,20862,指导能源管理项目的实施。,Direct the implementation of energy management projects.,0.6625,5
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,21499,提供系统设计和集成建议。,Provide system design and integration recommendations.,0.6562,6
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,8945,提供项目管理服务，包括技术数据的提供和分析。,"Provide project management services, including the provision and analysis of technical data.",0.6559,7
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,9793,参与数据或信息的发布。,Participate in the publication of data or information.,0.6557,8
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,1465,准备报告并记录项目活动和数据。,Prepare reports and document project activities and data.,0.6552,9
2364201418013,2,参与电厂项目管理信息平台的设计和建设工作,16276,监督数据管理项目人员的工作。,Supervise the work of data management project staff.,0.6514,10
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,20862,指导能源管理项目的实施。,Direct the implementation of energy management projects.,0.7361,1
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,18960,协调网络运营、维护、维修或升级。,"Coordinate network operations, maintenance, repairs, or upgrades.",0.7118,2
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,6027,维护地理信息系统实验室，履行更新软件等职责。,"Maintain geographic information systems laboratories, performing duties such as updating software.",0.7117,3
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,15505,监督水电站设备安装、升级或维护。,"Supervise hydropower plant equipment installations, upgrades, or maintenance.",0.7117,4
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,20490,管理和指导项目现场的施工、运营或维护活动。,"Manage and direct the construction, operations, or maintenance activities at project site.",0.7094,5
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,15439,执行或指导地热发电厂设备的预防性维护。,Perform or direct the performance of preventative maintenance on geothermal plant equipment.,0.7078,6
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,15507,规划或管理水力发电厂升级。,Plan or manage hydroelectric plant upgrades.,0.7029,7
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,9521,指导员工工作政策和程序以及设备的使用和维护。,"Instruct staff in work policies and procedures, and the use and maintenance of equipment.",0.696,8
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,15816,监控并维护日常设施运营记录。,Monitor and maintain records of daily facility operations.,0.696,9
2364201418013,3,负责各项目电厂管理信息平台后期的运行维护工作,17945,维护、校准或修理地热发电厂的仪表、控制和电子设备。,"Maintain, calibrate, or repair plant instrumentation, control, and electronic devices in geothermal plants.",0.6953,10
2364201418013,4,负责项目现场的组织和管理工作,20490,管理和指导项目现场的施工、运营或维护活动。,"Manage and direct the construction, operations, or maintenance activities at project site.",0.8572,1
2364201418013,4,负责项目现场的组织和管理工作,16163,指导或协调项目人员的活动。,Direct or coordinate activities of project personnel.,0.8097,2
2364201418013,4,负责项目现场的组织和管理工作,16165,协调项目人员的招聘或选择。,Coordinate recruitment or selection of project personnel.,0.7706,3
2364201418013,4,负责项目现场的组织和管理工作,11428,协调工作活动与其他建设项目活动。,Coordinate work activities with other construction project activities.,0.7598,4
2364201418013,4,负责项目现场的组织和管理工作,15857,协调环境清理或修复项目的现场活动，以确保遵守环境法律、标准、法规或其他要求。,"Coordinate on-site activities for environmental cleanup or remediation projects to ensure compliance with environmental laws, standards, regulations, or other requirements.",0.7575,5
2364201418013,4,负责项目现场的组织和管理工作,11048,规划项目安排或大纲，并相应地组织材料。,"Plan project arrangements or outlines, and organize material accordingly.",0.7542,6
2364201418013,4,负责项目现场的组织和管理工作,22666,规划项目安排或大纲，并相应地组织材料。,"Plan project arrangements or outlines, and organize material accordingly.",0.7542,7
2364201418013,4,负责项目现场的组织和管理工作,16167,向项目人员分配职责、责任和权限。,"Assign duties, responsibilities, and spans of authority to project personnel.",0.7536,8
2364201418013,4,负责项目现场的组织和管理工作,14637,指导部门的日常运作，协调与其他部门的项目活动。,"Direct daily operations of departments, coordinating project activities with other departments.",0.7514,9
2364201418013,4,负责项目现场的组织和管理工作,16836,设计采样计划或协调组织标本等样本的现场采集。,Design sampling plans or coordinate the field collection of samples such as tissue specimens.,0.7461,10
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,14260,按照蓝图进行具体设计。,Follow blueprints to produce specific designs.,0.7846,1
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,18520,审查并详述施工计划的施工图。,Review and detail shop drawings for construction plans.,0.7708,2
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,1462,起草项目的详细尺寸图和设计布局，以确保符合规格。,Draft detailed dimensional drawings and design layouts for projects to ensure conformance to specifications.,0.7682,3
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,21918,根据草图或笔记绘制结构、装置和建设项目（例如高速公路、污水处理系统和堤坝）的规划和详细图纸。,"Draft plans and detailed drawings for structures, installations, and construction projects, such as highways, sewage disposal systems, and dikes, working from sketches or notes.",0.7517,4
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,21945,根据向安装人员提供指示的要求，起草工作图、接线图、接线连接规范或地下电缆横截面。,"Draft working drawings, wiring diagrams, wiring connection specifications, or cross-sections of underground cables, as required for instructions to installation crew.",0.7493,5
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,18521,使用计算机辅助绘图 (CAD) 和相关软件来生成施工文件。,Use computer-aided drafting (CAD) and related software to produce construction documents.,0.749,6
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,21929,根据设计规范和所需材料的数量，确定应遵循的程序和说明。,"Determine procedures and instructions to be followed, according to design specifications and quantity of required materials.",0.7436,7
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,23611,分析工程图纸、蓝图、规格、草图、工单和材料安全数据表，以规划布局、装配和操作。,"Analyze engineering drawings, blueprints, specifications, sketches, work orders, and material safety data sheets to plan layout, assembly, and operations.",0.7379,8
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,10042,研究工程图纸和蓝图以确定材料要求和任务顺序。,Study engineering drawings and blueprints to determine materials requirements and task sequences.,0.7343,9
2364201418013,5,根据项目要求和系统设计方案，深化设计，绘制施工图,3323,研究工作规范以确定适当的施工方法。,Study job specifications to determine appropriate construction methods.,0.7336,10
2364201419014,1,负责项目前期现场技术考察工作,20997,现场检查施工工作，确保其符合设计计划。,Inspect construction work on site to ensure its adherence to the design plans.,0.7299,1
2364201419014,1,负责项目前期现场技术考察工作,1466,与主管协商确定项目细节，例如计划准备、验收测试和现场条件评估。,"Confer with supervisor to determine project details such as plan preparation, acceptance testing, and evaluation of field conditions.",0.7028,2
2364201419014,1,负责项目前期现场技术考察工作,17729,协调或安排太阳能安装项目的建筑检查。,Coordinate or schedule building inspections for solar installation projects.,0.7002,3
2364201419014,1,负责项目前期现场技术考察工作,22118,协助制定进行实地调查的方法和程序。,Provide assistance in the development of methods and procedures for conducting field surveys.,0.6995,4
2364201419014,1,负责项目前期现场技术考察工作,16072,检查现场以确定物理配置，例如设备位置和导管路径。,"Inspect sites to determine physical configuration, such as device locations and conduit pathways.",0.6925,5
2364201419014,1,负责项目前期现场技术考察工作,5850,监督实验室工作和现场工作。,Supervise laboratory work and field work.,0.6872,6
2364201419014,1,负责项目前期现场技术考察工作,16165,协调项目人员的招聘或选择。,Coordinate recruitment or selection of project personnel.,0.6852,7
2364201419014,1,负责项目前期现场技术考察工作,11680,通过观察确定场地的可行性，并与客户讨论场地位置和施工要求。,"Determine viability of sites through observation, and discuss site locations and construction requirements with customers.",0.6834,8
2364201419014,1,负责项目前期现场技术考察工作,20490,管理和指导项目现场的施工、运营或维护活动。,"Manage and direct the construction, operations, or maintenance activities at project site.",0.6805,9
2364201419014,1,负责项目前期现场技术考察工作,18520,审查并详述施工计划的施工图。,Review and detail shop drawings for construction plans.,0.6793,10
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,21162,管理发电设施的安全计划。,Manage safety programs at power generation facilities.,0.6852,1
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,15507,规划或管理水力发电厂升级。,Plan or manage hydroelectric plant upgrades.,0.67,2
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,21610,为风险管理系统的开发做出贡献。,Contribute to development of risk management systems.,0.6694,3
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,16156,安排和促进与信息技术项目相关的会议。,Schedule and facilitate meetings related to information technology projects.,0.6675,4
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,20862,指导能源管理项目的实施。,Direct the implementation of energy management projects.,0.6625,5
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,21499,提供系统设计和集成建议。,Provide system design and integration recommendations.,0.6562,6
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,8945,提供项目管理服务，包括技术数据的提供和分析。,"Provide project management services, including the provision and analysis of technical data.",0.6559,7
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,9793,参与数据或信息的发布。,Participate in the publication of data or information.,0.6557,8
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,1465,准备报告并记录项目活动和数据。,Prepare reports and document project activities and data.,0.6552,9
2364201419014,2,参与电厂项目管理信息平台的设计和建设工作,16276,监督数据管理项目人员的工作。,Supervise the work of data management project staff.,0.6514,10
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,20862,指导能源管理项目的实施。,Direct the implementation of energy management projects.,0.7361,1
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,18960,协调网络运营、维护、维修或升级。,"Coordinate network operations, maintenance, repairs, or upgrades.",0.7118,2
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,6027,维护地理信息系统实验室，履行更新软件等职责。,"Maintain geographic information systems laboratories, performing duties such as updating software.",0.7117,3
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,15505,监督水电站设备安装、升级或维护。,"Supervise hydropower plant equipment installations, upgrades, or maintenance.",0.7117,4
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,20490,管理和指导项目现场的施工、运营或维护活动。,"Manage and direct the construction, operations, or maintenance activities at project site.",0.7094,5
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,15439,执行或指导地热发电厂设备的预防性维护。,Perform or direct the performance of preventative maintenance on geothermal plant equipment.,0.7078,6
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,15507,规划或管理水力发电厂升级。,Plan or manage hydroelectric plant upgrades.,0.7029,7
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,9521,指导员工工作政策和程序以及设备的使用和维护。,"Instruct staff in work policies and procedures, and the use and maintenance of equipment.",0.696,8
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,15816,监控并维护日常设施运营记录。,Monitor and maintain records of daily facility operations.,0.696,9
2364201419014,3,负责各项目电厂管理信息平台后期的运行维护工作,17945,维护、校准或修理地热发电厂的仪表、控制和电子设备。,"Maintain, calibrate, or repair plant instrumentation, control, and electronic devices in geothermal plants.",0.6953,10
2364201419014,4,负责项目现场的组织和管理工作,20490,管理和指导项目现场的施工、运营或维护活动。,"Manage and direct the construction, operations, or maintenance activities at project site.",0.8572,1
